order_id,order_date,customer_id,product_id,quantity,discount,payment_method,shipping_cost,product_name,category,unit_cost,unit_price,unit_margin,target_margin_pct,customer_name,email,region,acquisition_channel,customer_segment,signup_date,is_returned,return_reason,gross_sales,discount_amount,net_sales,total_cost,gross_profit,profit_margin_pct,net_revenue,net_profit_final,order_year,order_month,order_year_month,order_quarter,day_of_week
ORD-10072,2024-02-13,CUST-1021,PROD-04,1,0.05,Credit Card,8.76,Ergonomic Wireless Mouse,Electronics,20.0,49.99,29.990000000000002,59.99,Susan Garcia,susan.garcia93@example.com,East,Referral,Consumer,2025-06-03,0,No Return,49.99,2.4995000000000003,47.490500000000004,20.0,27.490500000000004,57.88631410492625,47.490500000000004,27.490500000000004,2024,2,2024-02,2024Q1,Tuesday
ORD-10073,2024-03-06,CUST-1373,PROD-43,1,0.1,PayPal,7.77,Insulated Stainless Hydration Bottle,Sports & Outdoors,10.0,29.99,19.99,66.66,Barbara Johnson,barbara.johnson86@example.com,Midwest,Email Campaign,Small Business,2025-05-14,0,No Return,29.99,2.999,26.991,10.0,16.991,62.950613167352074,26.991,16.991,2024,3,2024-03,2024Q1,Wednesday
ORD-10074,2025-08-07,CUST-1535,PROD-43,5,0.05,Store Credit,18.14,Insulated Stainless Hydration Bottle,Sports & Outdoors,10.0,29.99,19.99,66.66,William Williams,william.williams50@example.com,South,Social Media,Corporate,2025-01-13,0,No Return,149.95,7.4975,142.4525,50.0,92.45249999999999,64.90058089538617,142.4525,92.45249999999999,2025,8,2025-08,2025Q3,Thursday
ORD-10075,2024-08-31,CUST-1321,PROD-22,4,0.2,PayPal,18.96,Non-Stick Ceramic Cookware Set,Beauty & Care,80.0,189.99,109.99000000000001,57.89,Sandra Thomas,sandra.thomas26@example.com,East,Social Media,Corporate,2025-10-23,0,No Return,759.96,151.99200000000002,607.9680000000001,320.0,287.9680000000001,47.36565082372757,607.9680000000001,287.9680000000001,2024,8,2024-08,2024Q3,Saturday
ORD-10076,2024-08-11,CUST-1994,PROD-18,3,0.15,Credit Card,11.84,Breathable Athletic Socks (6-Pack),Home & Kitchen,6.0,18.0,12.0,66.67,Lisa Wilson,lisa.wilson49@example.com,South,Organic Search,Corporate,2025-08-22,0,No Return,54.0,8.1,45.9,18.0,27.9,60.78431372549019,45.9,27.9,2024,8,2024-08,2024Q3,Sunday
ORD-10077,2025-01-18,CUST-1559,PROD-28,2,0.05,PayPal,9.8,"Chef's Knife Japanese Steel 8""",Home & Kitchen,30.0,74.99,44.989999999999995,59.99,Charles Moore,charles.moore21@example.com,East,Direct / Organic,Small Business,2024-04-02,0,No Return,149.98,7.499,142.481,60.0,82.481,57.88912205837972,142.481,82.481,2025,1,2025-01,2025Q1,Saturday
ORD-10078,2025-01-11,CUST-1991,PROD-39,1,0.2,PayPal,8.04,Exfoliating Body Wash Lavender,Beauty & Care,5.0,14.99,9.99,66.64,Sandra Moore,sandra.moore4@example.com,West,Referral,Consumer,2024-03-13,0,No Return,14.99,2.998,11.992,5.0,6.992000000000001,58.30553702468313,11.992,6.992000000000001,2025,1,2025-01,2025Q1,Saturday
ORD-10079,2025-01-28,CUST-1372,PROD-44,2,0.1,Store Credit,4.12,Ultra-Thick Non-Slip Yoga Mat,Sports & Outdoors,14.0,36.0,22.0,61.11,Robert Davis,robert.davis20@example.com,North,Paid Ads,Small Business,2025-04-11,0,No Return,72.0,7.2,64.8,28.0,36.8,56.79012345679012,64.8,36.8,2025,1,2025-01,2025Q1,Tuesday
ORD-10080,2025-02-06,CUST-1309,PROD-06,2,0.05,PayPal,17.74,Smart Watch Series V,Electronics,110.0,229.99,119.99000000000001,52.17,Susan Taylor,susan.taylor61@example.com,North,Direct / Organic,Consumer,2025-06-15,0,No Return,459.98,22.999000000000002,436.981,220.0,216.981,49.654561639979775,436.981,216.981,2025,2,2025-02,2025Q1,Thursday
ORD-10081,2024-06-13,CUST-1901,PROD-50,1,0.05,Credit Card,17.16,Compact LED Camping Lantern,Sports & Outdoors,8.0,21.99,13.989999999999998,63.62,Linda Garcia,linda.garcia79@example.com,East,Referral,Corporate,2024-02-21,1,Wrong Size / Fit,21.99,1.0995,20.8905,8.0,12.8905,61.705081257030706,0.0,-17.16,2024,6,2024-06,2024Q2,Thursday
ORD-10082,2025-05-18,CUST-1862,PROD-22,1,0.0,Debit Card,12.09,Non-Stick Ceramic Cookware Set,Beauty & Care,80.0,189.99,109.99000000000001,57.89,Margaret Jones,margaret.jones19@example.com,South,Direct / Organic,Consumer,2025-03-05,0,No Return,189.99,0.0,189.99,80.0,109.99000000000001,57.89252065898205,189.99,109.99000000000001,2025,5,2025-05,2025Q2,Sunday
ORD-10083,2024-12-26,CUST-1561,PROD-48,1,0.0,PayPal,14.07,High-Performance Bicycle Helmet,Sports & Outdoors,25.0,64.99,39.989999999999995,61.53,Linda Miller,linda.miller53@example.com,Midwest,Organic Search,Small Business,2024-01-10,0,No Return,64.99,0.0,64.99,25.0,39.989999999999995,61.532543468225875,64.99,39.989999999999995,2024,12,2024-12,2024Q4,Thursday
ORD-10084,2025-10-18,CUST-1644,PROD-20,1,0.0,PayPal,7.98,Winter Insulated Gloves,Sports & Outdoors,12.0,32.0,20.0,62.5,Robert Hernandez,robert.hernandez81@example.com,Midwest,Direct / Organic,Corporate,2025-05-17,0,No Return,32.0,0.0,32.0,12.0,20.0,62.5,32.0,20.0,2025,10,2025-10,2025Q4,Saturday
ORD-10085,2025-10-26,CUST-1703,PROD-27,3,0.1,Store Credit,17.97,Electric Kettle Temperature Control,Apparel,22.0,49.99,27.990000000000002,55.99,William Thomas,william.thomas11@example.com,East,Referral,Small Business,2025-02-22,0,No Return,149.97,14.997,134.973,66.0,68.97300000000001,51.10133137738659,134.973,68.97300000000001,2025,10,2025-10,2025Q4,Sunday
ORD-10086,2024-05-16,CUST-1847,PROD-21,2,0.0,Store Credit,9.87,Stainless Steel Espresso Machine,Home & Kitchen,140.0,299.99,159.99,53.33,Jennifer Gonzalez,jennifer.gonzalez18@example.com,South,Paid Ads,Consumer,2024-02-03,1,Item Not as Described,599.98,0.0,599.98,280.0,319.98,53.3317777259242,0.0,-9.87,2024,5,2024-05,2024Q2,Thursday
ORD-10087,2025-02-06,CUST-1906,PROD-37,1,0.15,Credit Card,14.02,Professional Hair Dryer 1875W,Beauty & Care,25.0,59.99,34.99,58.33,Nancy Anderson,nancy.anderson29@example.com,South,Referral,Corporate,2025-01-07,0,No Return,59.99,8.9985,50.9915,25.0,25.991500000000002,50.97222086033947,50.9915,25.991500000000002,2025,2,2025-02,2025Q1,Thursday
ORD-10088,2024-04-01,CUST-1719,PROD-11,5,0.1,Credit Card,8.15,Men's Lightweight Running Jacket,Apparel,25.0,65.0,40.0,61.54,Michael Taylor,missing_email@apexretail.com,North,Organic Search,Small Business,2024-10-18,1,Item Not as Described,325.0,32.5,292.5,125.0,167.5,57.26495726495726,0.0,-8.15,2024,4,2024-04,2024Q2,Monday
ORD-10090,2025-04-09,CUST-1230,PROD-46,3,0.05,Store Credit,10.1,Trekking Poles Aluminum Pair,Apparel,16.0,39.99,23.990000000000002,59.99,Daniel Taylor,daniel.taylor86@example.com,West,Referral,Corporate,2024-01-19,0,No Return,119.97,5.9985,113.97149999999999,48.0,65.97149999999999,57.88420789407878,113.97149999999999,65.97149999999999,2025,4,2025-04,2025Q2,Wednesday
ORD-10091,2025-03-17,CUST-1844,PROD-19,2,0.1,PayPal,10.53,Casual Canvas Sneakers,Apparel,22.0,52.0,30.0,57.69,Robert Garcia,missing_email@apexretail.com,Midwest,Referral,Corporate,2025-09-12,0,No Return,104.0,10.4,93.6,44.0,49.599999999999994,52.991452991452995,93.6,49.599999999999994,2025,3,2025-03,2025Q1,Monday
ORD-10093,2025-04-14,CUST-1893,PROD-21,4,0.2,PayPal,15.4,Stainless Steel Espresso Machine,Home & Kitchen,140.0,299.99,159.99,53.33,Lisa Taylor,lisa.taylor42@example.com,South,Organic Search,Small Business,2025-11-23,1,Item Not as Described,1199.96,239.99200000000002,959.9680000000001,560.0,399.9680000000001,41.66472215740525,0.0,-15.4,2025,4,2025-04,2025Q2,Monday
ORD-10094,2025-12-26,CUST-1075,PROD-07,1,0.05,PayPal,11.52,USB-C Multi-Port Hub,Home & Kitchen,15.0,39.99,24.990000000000002,62.49,Jessica Martin,jessica.martin10@example.com,West,Email Campaign,Small Business,2025-08-12,0,No Return,39.99,1.9995000000000003,37.990500000000004,15.0,22.990500000000004,60.516444900698865,37.990500000000004,22.990500000000004,2025,12,2025-12,2025Q4,Friday
ORD-10095,2024-12-28,CUST-1991,PROD-39,1,0.0,Debit Card,12.06,Exfoliating Body Wash Lavender,Beauty & Care,5.0,14.99,9.99,66.64,Sandra Moore,sandra.moore4@example.com,West,Referral,Consumer,2024-03-13,0,No Return,14.99,0.0,14.99,5.0,9.99,66.6444296197465,14.99,9.99,2024,12,2024-12,2024Q4,Saturday
ORD-10096,2025-01-25,CUST-1380,PROD-09,5,0.0,Credit Card,6.86,Noise Isolating Earbuds,Electronics,25.0,59.99,34.99,58.33,Christopher Smith,christopher.smith11@example.com,West,Email Campaign,Small Business,2024-12-05,0,No Return,299.95,0.0,299.95,125.0,174.95,58.32638773128854,299.95,174.95,2025,1,2025-01,2025Q1,Saturday
ORD-10097,2024-06-22,CUST-1899,PROD-30,3,0.2,Credit Card,10.92,Air Purifier for Large Room,Home & Kitchen,75.0,159.99,84.99000000000001,53.12,Jennifer Rodriguez,jennifer.rodriguez80@example.com,Midwest,Referral,Consumer,2024-07-30,0,No Return,479.97,95.99400000000001,383.976,225.0,158.976,41.40258766172886,383.976,158.976,2024,6,2024-06,2024Q2,Saturday
ORD-10098,2024-09-23,CUST-1131,PROD-32,3,0.2,Debit Card,18.81,Sonic Electric Toothbrush,Beauty & Care,28.0,69.99,41.989999999999995,59.99,Joseph Rodriguez,joseph.rodriguez75@example.com,West,Direct / Organic,Corporate,2024-04-03,0,No Return,209.96999999999997,41.994,167.97599999999997,84.0,83.97599999999997,49.99285612230317,167.97599999999997,83.97599999999997,2024,9,2024-09,2024Q3,Monday
ORD-10099,2024-10-16,CUST-1850,PROD-49,5,0.05,Store Credit,18.27,Outdoor Hydration Backpack 2L,Apparel,18.0,44.99,26.990000000000002,59.99,Margaret Anderson,margaret.anderson55@example.com,West,Organic Search,Small Business,2025-01-24,0,No Return,224.95000000000002,11.247500000000002,213.70250000000001,90.0,123.70250000000001,57.88537803722464,213.70250000000001,123.70250000000001,2024,10,2024-10,2024Q4,Wednesday
ORD-10100,2024-11-19,CUST-1973,PROD-10,4,0.0,PayPal,6.37,HD Webcam 1080p,Sports & Outdoors,30.0,69.99,39.989999999999995,57.14,Nancy Moore,nancy.moore75@example.com,South,Organic Search,Consumer,2024-05-24,0,No Return,279.96,0.0,279.96,120.0,159.95999999999998,57.13673381911701,279.96,159.95999999999998,2024,11,2024-11,2024Q4,Tuesday
ORD-10101,2024-08-23,CUST-1168,PROD-46,1,0.1,Credit Card,11.05,Trekking Poles Aluminum Pair,Apparel,16.0,39.99,23.990000000000002,59.99,Lisa Gonzalez,lisa.gonzalez72@example.com,East,Organic Search,Corporate,2024-01-15,0,No Return,39.99,3.9990000000000006,35.991,16.0,19.991,55.544441665972045,35.991,19.991,2024,8,2024-08,2024Q3,Friday
ORD-10102,2025-12-27,CUST-1116,PROD-47,1,0.05,Credit Card,7.25,Resistance Exercise Bands (Set of 5),Sports & Outdoors,7.0,19.99,12.989999999999998,64.98,Joseph Hernandez,joseph.hernandez7@example.com,East,Email Campaign,Consumer,2024-03-07,0,No Return,19.99,0.9994999999999999,18.990499999999997,7.0,11.990499999999997,63.139464469076636,18.990499999999997,11.990499999999997,2025,12,2025-12,2025Q4,Saturday
ORD-10103,2024-10-17,CUST-1521,PROD-18,5,0.0,Credit Card,19.96,Breathable Athletic Socks (6-Pack),Home & Kitchen,6.0,18.0,12.0,66.67,Sandra Thomas,sandra.thomas96@example.com,North,Paid Ads,Corporate,2024-11-23,0,No Return,90.0,0.0,90.0,30.0,60.0,66.66666666666666,90.0,60.0,2024,10,2024-10,2024Q4,Thursday
ORD-10104,2024-01-05,CUST-1427,PROD-05,4,0.2,Credit Card,18.19,Portable Bluetooth Speaker,Home & Kitchen,30.0,79.99,49.989999999999995,62.5,Christopher Moore,christopher.moore83@example.com,South,Referral,Consumer,2025-05-16,0,No Return,319.96,63.992,255.968,120.0,135.968,53.11913989248656,255.968,135.968,2024,1,2024-01,2024Q1,Friday
ORD-10106,2024-03-24,CUST-1492,PROD-30,3,0.15,Credit Card,9.26,Air Purifier for Large Room,Home & Kitchen,75.0,159.99,84.99000000000001,53.12,Jennifer Anderson,jennifer.anderson53@example.com,North,Referral,Corporate,2024-07-31,0,No Return,479.97,71.9955,407.97450000000003,225.0,182.97450000000003,44.84949426986246,407.97450000000003,182.97450000000003,2024,3,2024-03,2024Q1,Sunday
ORD-10107,2024-02-14,CUST-1333,PROD-47,5,0.0,PayPal,17.8,Resistance Exercise Bands (Set of 5),Sports & Outdoors,7.0,19.99,12.989999999999998,64.98,Daniel Brown,daniel.brown38@example.com,East,Referral,Consumer,2024-08-12,1,Item Not as Described,99.94999999999999,0.0,99.94999999999999,35.0,64.94999999999999,64.98249124562281,0.0,-17.8,2024,2,2024-02,2024Q1,Wednesday
ORD-10108,2025-10-21,CUST-1762,PROD-05,5,0.1,Credit Card,10.37,Portable Bluetooth Speaker,Home & Kitchen,30.0,79.99,49.989999999999995,62.5,William Jones,william.jones1@example.com,Midwest,Paid Ads,Corporate,2024-10-20,0,No Return,399.95,39.995000000000005,359.955,150.0,209.95499999999998,58.32812434887694,359.955,209.95499999999998,2025,10,2025-10,2025Q4,Tuesday
ORD-10109,2024-07-01,CUST-1409,PROD-06,2,0.0,Store Credit,16.46,Smart Watch Series V,Electronics,110.0,229.99,119.99000000000001,52.17,Barbara Garcia,barbara.garcia6@example.com,Midwest,Direct / Organic,Small Business,2025-10-24,1,Late Delivery,459.98,0.0,459.98,220.0,239.98000000000002,52.17183355798078,0.0,-16.46,2024,7,2024-07,2024Q3,Monday
ORD-10110,2024-10-18,CUST-1158,PROD-08,4,0.2,Debit Card,18.45,High-Speed Wi-Fi Router,Electronics,50.0,119.99,69.99,58.33,Sarah Garcia,sarah.garcia45@example.com,Midwest,Social Media,Small Business,2025-03-10,0,No Return,479.96,95.992,383.96799999999996,200.0,183.96799999999996,47.91232602716893,383.96799999999996,183.96799999999996,2024,10,2024-10,2024Q4,Friday
ORD-10111,2025-09-09,CUST-1853,PROD-24,4,0.1,Store Credit,11.61,Digital Air Fryer Oven 6Qt,Home & Kitchen,50.0,119.99,69.99,58.33,Sarah Gonzalez,sarah.gonzalez6@example.com,Midwest,Email Campaign,Small Business,2025-10-07,0,No Return,479.96,47.996,431.964,200.0,231.964,53.69984535748349,431.964,231.964,2025,9,2025-09,2025Q3,Tuesday
ORD-10112,2025-07-30,CUST-1433,PROD-24,4,0.2,Store Credit,5.48,Digital Air Fryer Oven 6Qt,Home & Kitchen,50.0,119.99,69.99,58.33,Charles Brown,charles.brown70@example.com,East,Referral,Consumer,2025-03-27,0,No Return,479.96,95.992,383.96799999999996,200.0,183.96799999999996,47.91232602716893,383.96799999999996,183.96799999999996,2025,7,2025-07,2025Q3,Wednesday
ORD-10113,2025-06-09,CUST-1230,PROD-42,2,0.1,Credit Card,14.06,Waterproof 4-Person Camping Tent,Beauty & Care,60.0,149.99,89.99000000000001,60.0,Daniel Taylor,daniel.taylor86@example.com,West,Referral,Corporate,2024-01-19,0,No Return,299.98,29.998000000000005,269.982,120.0,149.98200000000003,55.55259239504856,269.982,149.98200000000003,2025,6,2025-06,2025Q2,Monday
ORD-10114,2025-06-21,CUST-1082,PROD-31,2,0.2,Debit Card,17.45,Hydrating Facial Serum Vitamin C,Beauty & Care,12.0,34.0,22.0,64.71,Joseph Williams,joseph.williams31@example.com,East,Social Media,Corporate,2025-07-07,0,No Return,68.0,13.600000000000001,54.4,24.0,30.4,55.88235294117647,54.4,30.4,2025,6,2025-06,2025Q2,Saturday
ORD-10115,2025-06-19,CUST-1565,PROD-05,5,0.0,Credit Card,10.79,Portable Bluetooth Speaker,Home & Kitchen,30.0,79.99,49.989999999999995,62.5,Anthony Martin,anthony.martin14@example.com,North,Referral,Small Business,2025-01-18,0,No Return,399.95,0.0,399.95,150.0,249.95,62.49531191398925,399.95,249.95,2025,6,2025-06,2025Q2,Thursday
ORD-10116,2024-04-06,CUST-1833,PROD-17,5,0.0,Credit Card,4.25,Thermal Base Layer Top,Apparel,15.0,38.0,23.0,60.53,John Garcia,john.garcia59@example.com,Midwest,Direct / Organic,Consumer,2024-02-10,0,No Return,190.0,0.0,190.0,75.0,115.0,60.526315789473685,190.0,115.0,2024,4,2024-04,2024Q2,Saturday
ORD-10117,2025-11-08,CUST-1864,PROD-26,4,0.2,Debit Card,9.01,Memory Foam Queen Mattress Topper,Home & Kitchen,65.0,139.99,74.99000000000001,53.57,Donald Jones,donald.jones1@example.com,Midwest,Social Media,Consumer,2025-04-14,0,No Return,559.96,111.99200000000002,447.968,260.0,187.96800000000002,41.96014001000072,447.968,187.96800000000002,2025,11,2025-11,2025Q4,Saturday
ORD-10118,2025-04-10,CUST-1828,PROD-17,2,0.0,PayPal,5.24,Thermal Base Layer Top,Apparel,15.0,38.0,23.0,60.53,Sarah Thomas,sarah.thomas19@example.com,Unknown,Organic Search,Corporate,2025-08-19,0,No Return,76.0,0.0,76.0,30.0,46.0,60.526315789473685,76.0,46.0,2025,4,2025-04,2025Q2,Thursday
ORD-10119,2025-09-10,CUST-1445,PROD-35,4,0.0,Credit Card,6.74,Gentle Daily Face Moisturizer,Beauty & Care,10.0,28.0,18.0,64.29,Nancy Lopez,nancy.lopez69@example.com,West,Paid Ads,Corporate,2024-08-04,0,No Return,112.0,0.0,112.0,40.0,72.0,64.28571428571429,112.0,72.0,2025,9,2025-09,2025Q3,Wednesday
ORD-10120,2025-05-03,CUST-1674,PROD-48,4,0.05,Credit Card,17.0,High-Performance Bicycle Helmet,Sports & Outdoors,25.0,64.99,39.989999999999995,61.53,Jennifer Martin,jennifer.martin36@example.com,South,Referral,Consumer,2024-09-26,0,No Return,259.96,12.998,246.962,100.0,146.962,59.50794049286935,246.962,146.962,2025,5,2025-05,2025Q2,Saturday
ORD-10121,2025-09-23,CUST-1707,PROD-44,3,0.0,PayPal,6.15,Ultra-Thick Non-Slip Yoga Mat,Sports & Outdoors,14.0,36.0,22.0,61.11,Barbara Martin,barbara.martin88@example.com,West,Paid Ads,Corporate,2025-07-19,0,No Return,108.0,0.0,108.0,42.0,66.0,61.111111111111114,108.0,66.0,2025,9,2025-09,2025Q3,Tuesday
ORD-10122,2024-07-14,CUST-1994,PROD-13,2,0.1,PayPal,14.39,Classic Cotton Crewneck T-Shirt,Apparel,8.0,24.0,16.0,66.67,Lisa Wilson,lisa.wilson49@example.com,South,Organic Search,Corporate,2025-08-22,0,No Return,48.0,4.800000000000001,43.2,16.0,27.200000000000003,62.96296296296296,43.2,27.200000000000003,2024,7,2024-07,2024Q3,Sunday
ORD-10123,2025-03-22,CUST-1552,PROD-13,4,0.0,Store Credit,10.74,Classic Cotton Crewneck T-Shirt,Apparel,8.0,24.0,16.0,66.67,Elizabeth Anderson,elizabeth.anderson42@example.com,East,Direct / Organic,Corporate,2025-09-11,0,No Return,96.0,0.0,96.0,32.0,64.0,66.66666666666666,96.0,64.0,2025,3,2025-03,2025Q1,Saturday
ORD-10124,2024-04-29,CUST-1720,PROD-29,4,0.0,Store Credit,13.35,Automatic Drip Coffee Maker,Home & Kitchen,25.0,59.99,34.99,58.33,Lisa Moore,lisa.moore45@example.com,East,Social Media,Consumer,2025-09-12,0,No Return,239.96,0.0,239.96,100.0,139.96,58.326387731288555,239.96,139.96,2024,4,2024-04,2024Q2,Monday
ORD-10125,2024-07-25,CUST-1402,PROD-04,1,0.2,Store Credit,19.66,Ergonomic Wireless Mouse,Electronics,20.0,49.99,29.990000000000002,59.99,Jessica Jackson,jessica.jackson42@example.com,West,Social Media,Corporate,2025-01-08,0,No Return,49.99,9.998000000000001,39.992000000000004,20.0,19.992000000000004,49.98999799959993,39.992000000000004,19.992000000000004,2024,7,2024-07,2024Q3,Thursday
ORD-10126,2025-05-22,CUST-1568,PROD-19,4,0.1,Credit Card,13.45,Casual Canvas Sneakers,Apparel,22.0,52.0,30.0,57.69,Elizabeth Miller,elizabeth.miller98@example.com,South,Organic Search,Small Business,2025-02-17,0,No Return,208.0,20.8,187.2,88.0,99.19999999999999,52.991452991452995,187.2,99.19999999999999,2025,5,2025-05,2025Q2,Thursday
ORD-10127,2025-09-18,CUST-1889,PROD-32,1,0.15,Credit Card,10.74,Sonic Electric Toothbrush,Beauty & Care,28.0,69.99,41.989999999999995,59.99,Karen Brown,karen.brown97@example.com,East,Direct / Organic,Corporate,2024-02-02,0,No Return,69.99,10.498499999999998,59.491499999999995,28.0,31.491499999999995,52.934452820991226,59.491499999999995,31.491499999999995,2025,9,2025-09,2025Q3,Thursday
ORD-10128,2024-11-19,CUST-1664,PROD-27,1,0.1,Credit Card,19.01,Electric Kettle Temperature Control,Apparel,22.0,49.99,27.990000000000002,55.99,Mary Smith,mary.smith51@example.com,Midwest,Referral,Consumer,2024-11-08,0,No Return,49.99,4.9990000000000006,44.991,22.0,22.991,51.101331377386586,44.991,22.991,2024,11,2024-11,2024Q4,Tuesday
ORD-10129,2024-12-21,CUST-1166,PROD-19,4,0.05,Store Credit,7.7,Casual Canvas Sneakers,Apparel,22.0,52.0,30.0,57.69,Donald Lopez,donald.lopez35@example.com,South,Social Media,Corporate,2024-10-29,0,No Return,208.0,10.4,197.6,88.0,109.6,55.465587044534416,197.6,109.6,2024,12,2024-12,2024Q4,Saturday
ORD-10130,2024-08-12,CUST-1944,PROD-39,4,0.0,Debit Card,15.56,Exfoliating Body Wash Lavender,Beauty & Care,5.0,14.99,9.99,66.64,Matthew Brown,matthew.brown60@example.com,West,Email Campaign,Corporate,2025-05-02,0,No Return,59.96,0.0,59.96,20.0,39.96,66.6444296197465,59.96,39.96,2024,8,2024-08,2024Q3,Monday
ORD-10131,2025-02-03,CUST-1690,PROD-42,4,0.0,Credit Card,7.31,Waterproof 4-Person Camping Tent,Beauty & Care,60.0,149.99,89.99000000000001,60.0,Jessica Miller,jessica.miller83@example.com,West,Organic Search,Consumer,2024-02-14,0,No Return,599.96,0.0,599.96,240.0,359.96000000000004,59.99733315554371,599.96,359.96000000000004,2025,2,2025-02,2025Q1,Monday
ORD-10132,2025-12-08,CUST-1133,PROD-12,5,0.1,Credit Card,16.69,Women's High-Waist Yoga Pants,Apparel,18.0,48.0,30.0,62.5,Susan Thomas,susan.thomas52@example.com,Midwest,Organic Search,Corporate,2024-03-31,0,No Return,240.0,24.0,216.0,90.0,126.0,58.333333333333336,216.0,126.0,2025,12,2025-12,2025Q4,Monday
ORD-10133,2025-05-20,CUST-1049,PROD-02,3,0.05,PayPal,6.79,"Smart 4K Ultra HD TV 55""",Electronics,350.0,699.99,349.99,50.0,Karen Taylor,missing_email@apexretail.com,Midwest,Social Media,Small Business,2024-04-16,0,No Return,2099.9700000000003,104.99850000000002,1994.9715000000003,1050.0,944.9715000000003,47.36766916219104,1994.9715000000003,944.9715000000003,2025,5,2025-05,2025Q2,Tuesday
ORD-10134,2025-05-30,CUST-1441,PROD-08,1,0.15,PayPal,11.77,High-Speed Wi-Fi Router,Electronics,50.0,119.99,69.99,58.33,Anthony Davis,anthony.davis87@example.com,West,Email Campaign,Consumer,2025-08-14,0,No Return,119.99,17.9985,101.9915,50.0,51.9915,50.97630684910017,101.9915,51.9915,2025,5,2025-05,2025Q2,Friday
ORD-10135,2024-12-14,CUST-1789,PROD-36,2,0.2,Credit Card,13.66,Anti-Aging Retinol Night Cream,Beauty & Care,15.0,42.0,27.0,64.29,Matthew Taylor,matthew.taylor24@example.com,North,Referral,Corporate,2025-09-27,1,Wrong Size / Fit,84.0,16.8,67.2,30.0,37.2,55.35714285714286,0.0,-13.66,2024,12,2024-12,2024Q4,Saturday
ORD-10136,2024-04-16,CUST-1449,PROD-30,1,0.0,Credit Card,13.74,Air Purifier for Large Room,Home & Kitchen,75.0,159.99,84.99000000000001,53.12,Susan Miller,susan.miller17@example.com,Unknown,Social Media,Consumer,2024-10-07,0,No Return,159.99,0.0,159.99,75.0,84.99000000000001,53.12207012938309,159.99,84.99000000000001,2024,4,2024-04,2024Q2,Tuesday
